x result
70 8.3666
31 5.56776
61 7.81025
19 4.3589
81 9
90 9.48683
33 5.74456
72 8.48528
63 7.93725
2 1.41421
2 1.41421
28 5.2915
21 4.58258
98 9.89949
47 6.85565
45 6.7082
6 2.44949
22 4.69042
86 9.27362
94 9.69536
77 8.77496
44 6.63325
83 9.11043
47 6.85565
40 6.32456
85 9.21954
64 8
23 4.79583
37 6.08276
53 7.28011
68 8.24621
30 5.47723
55 7.4162
66 8.12404
58 7.61577
12 3.4641
56 7.48331
18 4.24264
1 1
42 6.48074
76 8.7178
6 2.44949
2 1.41421
84 9.16515
23 4.79583
70 8.3666
12 3.4641
50 7.07107
75 8.66025
11 3.31662
50 7.07107
95 9.74679
88 9.38083
20 4.47214
1 1
83 9.11043
98 9.89949
92 9.59166
48 6.9282
84 9.16515
45 6.7082
87 9.32738
62 7.87401
43 6.55744
58 7.61577
59 7.68115
71 8.42615
16 4
72 8.48528
32 5.65685
41 6.40312
83 9.11043
88 9.38083
15 3.87298
76 8.7178
16 4
98 9.89949
39 6.245
83 9.11043
5 2.23607
97 9.84886
46 6.78233
69 8.30662
75 8.66025
17 4.12311
87 9.32738
20 4.47214
30 5.47723
42 6.48074
35 5.91608
89 9.43398
73 8.544
80 8.94427
73 8.544
77 8.77496
86 9.27362
81 9
85 9.21954
22 4.69042
45 6.7082
79 8.88819
85 9.21954
13 3.60555
35 5.91608
35 5.91608
83 9.11043
86 9.27362
96 9.79796
48 6.9282
85 9.21954
52 7.2111
21 4.58258
60 7.74597
82 9.05539
36 6
88 9.38083
19 4.3589
36 6
92 9.59166
65 8.06226
78 8.83176
98 9.89949
96 9.79796
86 9.27362
11 3.31662
76 8.7178
47 6.85565
21 4.58258
2 1.41421
45 6.7082
2 1.41421
64 8
39 6.245
72 8.48528
57 7.54983
70 8.3666
20 4.47214
54 7.34847
59 7.68115
80 8.94427
98 9.89949
91 9.53939
60 7.74597
10 3.16228
91 9.53939
67 8.18535
33 5.74456
75 8.66025
36 6
99 9.94987
75 8.66025
90 9.48683
76 8.7178
56 7.48331
72 8.48528
3 1.73205
86 9.27362
67 8.18535
15 3.87298
42 6.48074
95 9.74679
66 8.12404
56 7.48331
86 9.27362
37 6.08276
98 9.89949
26 5.09902
64 8
85 9.21954
65 8.06226
8 2.82843
40 6.32456
60 7.74597
14 3.74166
54 7.34847
12 3.4641
52 7.2111
38 6.16441
6 2.44949
25 5
30 5.47723
49 7
79 8.88819
79 8.88819
13 3.60555
38 6.16441
17 4.12311
21 4.58258
45 6.7082
91 9.53939
69 8.30662
39 6.245
8 2.82843
65 8.06226
62 7.87401
73 8.544
81 9
70 8.3666
47 6.85565
53 7.28011
8 2.82843
8 2.82843
15 3.87298
29 5.38516
66 8.12404
89 9.43398
63 7.93725
71 8.42615
41 6.40312
59 7.68115
31 5.56776
72 8.48528
14 3.74166
66 8.12404
88 9.38083
70 8.3666
68 8.24621
99 9.94987
55 7.4162
50 7.07107
44 6.63325
36 6
78 8.83176
6 2.44949
27 5.19615
13 3.60555
23 4.79583
71 8.42615
27 5.19615
73 8.544
61 7.81025
73 8.544
34 5.83095
2 1.41421
87 9.32738
17 4.12311
63 7.93725
53 7.28011
26 5.09902
95 9.74679
95 9.74679
13 3.60555
6 2.44949
70 8.3666
59 7.68115
5 2.23607
96 9.79796
33 5.74456
23 4.79583
52 7.2111
79 8.88819
19 4.3589
26 5.09902
93 9.64365
85 9.21954
65 8.06226
71 8.42615
44 6.63325
7 2.64575
71 8.42615
87 9.32738
99 9.94987
19 4.3589
96 9.79796
15 3.87298
52 7.2111
92 9.59166
53 7.28011
57 7.54983
90 9.48683
59 7.68115
57 7.54983
86 9.27362
9 3
65 8.06226
86 9.27362
19 4.3589
59 7.68115
13 3.60555
35 5.91608
28 5.2915
1 1
68 8.24621
69 8.30662
56 7.48331
31 5.56776
78 8.83176
74 8.60233
95 9.74679
43 6.55744
74 8.60233
16 4
24 4.89898
11 3.31662
85 9.21954
22 4.69042
71 8.42615
57 7.54983
95 9.74679
74 8.60233
38 6.16441
83 9.11043
58 7.61577
95 9.74679
22 4.69042
83 9.11043
31 5.56776
3 1.73205
32 5.65685
0 0
90 9.48683
80 8.94427
8 2.82843
5 2.23607
2 1.41421
58 7.61577
18 4.24264
57 7.54983
61 7.81025
20 4.47214
28 5.2915
56 7.48331
13 3.60555
32 5.65685
92 9.59166
82 9.05539
67 8.18535
20 4.47214
58 7.61577
74 8.60233
87 9.32738
94 9.69536
83 9.11043
64 8
64 8
14 3.74166
46 6.78233
90 9.48683
25 5
55 7.4162
63 7.93725
67 8.18535
92 9.59166
31 5.56776
19 4.3589
80 8.94427
18 4.24264
28 5.2915
48 6.9282
20 4.47214
79 8.88819
91 9.53939
66 8.12404
87 9.32738
8 2.82843
26 5.09902
25 5
59 7.68115
18 4.24264
20 4.47214
35 5.91608
14 3.74166
56 7.48331
47 6.85565
56 7.48331
34 5.83095
60 7.74597
51 7.14143
8 2.82843
78 8.83176
94 9.69536
89 9.43398
24 4.89898
76 8.7178
94 9.69536
90 9.48683
89 9.43398
72 8.48528
19 4.3589
1 1
2 1.41421
44 6.63325
23 4.79583
39 6.245
9 3
27 5.19615
37 6.08276
86 9.27362
16 4
27 5.19615
69 8.30662
23 4.79583
99 9.94987
14 3.74166
15 3.87298
44 6.63325
36 6
69 8.30662
78 8.83176
76 8.7178
58 7.61577
52 7.2111
46 6.78233
37 6.08276
15 3.87298
88 9.38083
16 4
88 9.38083
82 9.05539
74 8.60233
33 5.74456
15 3.87298
56 7.48331
56 7.48331
62 7.87401
16 4
24 4.89898
29 5.38516
42 6.48074
84 9.16515
72 8.48528
49 7
96 9.79796
26 5.09902
82 9.05539
2 1.41421
75 8.66025
16 4
65 8.06226
52 7.2111
59 7.68115
55 7.4162
17 4.12311
44 6.63325
54 7.34847
43 6.55744
24 4.89898
99 9.94987
22 4.69042
21 4.58258
33 5.74456
13 3.60555
17 4.12311
93 9.64365
73 8.544
60 7.74597
75 8.66025
74 8.60233
85 9.21954
1 1
22 4.69042
8 2.82843
95 9.74679
26 5.09902
20 4.47214
91 9.53939
88 9.38083
29 5.38516
72 8.48528
77 8.77496
93 9.64365
8 2.82843
54 7.34847
22 4.69042
76 8.7178
37 6.08276
16 4
3 1.73205
90 9.48683
12 3.4641
89 9.43398
53 7.28011
79 8.88819
99 9.94987
22 4.69042
2 1.41421
2 1.41421
69 8.30662
54 7.34847
29 5.38516
34 5.83095
38 6.16441
74 8.60233
26 5.09902
63 7.93725
34 5.83095
72 8.48528
48 6.9282
53 7.28011
3 1.73205
7 2.64575
18 4.24264
33 5.74456
37 6.08276
95 9.74679
79 8.88819
61 7.81025
44 6.63325
59 7.68115
61 7.81025
7 2.64575
76 8.7178
72 8.48528
45 6.7082
92 9.59166
72 8.48528
28 5.2915
96 9.79796
11 3.31662
35 5.91608
35 5.91608
29 5.38516
16 4
32 5.65685
56 7.48331
58 7.61577
49 7
20 4.47214
96 9.79796
24 4.89898
20 4.47214
26 5.09902
6 2.44949
83 9.11043
45 6.7082
74 8.60233
91 9.53939
88 9.38083
38 6.16441
64 8
4 2
77 8.77496
53 7.28011
42 6.48074
4 2
23 4.79583
52 7.2111
25 5
11 3.31662
42 6.48074
24 4.89898
49 7
35 5.91608
90 9.48683
46 6.78233
28 5.2915
55 7.4162
4 2
41 6.40312
9 3
81 9
79 8.88819
2 1.41421
83 9.11043
92 9.59166
32 5.65685
12 3.4641
99 9.94987
61 7.81025
47 6.85565
5 2.23607
90 9.48683
69 8.30662
59 7.68115
28 5.2915
39 6.245
28 5.2915
80 8.94427
71 8.42615
78 8.83176
40 6.32456
56 7.48331
48 6.9282
44 6.63325
45 6.7082
25 5
10 3.16228
98 9.89949
16 4
80 8.94427
15 3.87298
64 8
26 5.09902
72 8.48528
79 8.88819
93 9.64365
82 9.05539
5 2.23607
36 6
33 5.74456
5 2.23607
87 9.32738
32 5.65685
38 6.16441
65 8.06226
64 8
18 4.24264
99 9.94987
32 5.65685
8 2.82843
96 9.79796
38 6.16441
78 8.83176
38 6.16441
45 6.7082
59 7.68115
69 8.30662
44 6.63325
62 7.87401
69 8.30662
49 7
18 4.24264
67 8.18535
58 7.61577
43 6.55744
61 7.81025
3 1.73205
90 9.48683
86 9.27362
26 5.09902
3 1.73205
4 2
0 0
68 8.24621
23 4.79583
47 6.85565
96 9.79796
66 8.12404
30 5.47723
65 8.06226
52 7.2111
0 0
17 4.12311
73 8.544
86 9.27362
68 8.24621
97 9.84886
79 8.88819
24 4.89898
28 5.2915
60 7.74597
58 7.61577
25 5
67 8.18535
12 3.4641
34 5.83095
52 7.2111
69 8.30662
62 7.87401
70 8.3666
11 3.31662
35 5.91608
90 9.48683
11 3.31662
64 8
50 7.07107
60 7.74597
45 6.7082
67 8.18535
54 7.34847
87 9.32738
17 4.12311
65 8.06226
42 6.48074
88 9.38083
73 8.544
15 3.87298
79 8.88819
37 6.08276
88 9.38083
69 8.30662
86 9.27362
30 5.47723
9 3
40 6.32456
21 4.58258
19 4.3589
81 9
26 5.09902
20 4.47214
11 3.31662
54 7.34847
93 9.64365
84 9.16515
57 7.54983
99 9.94987
36 6
29 5.38516
50 7.07107
57 7.54983
5 2.23607
65 8.06226
34 5.83095
49 7
94 9.69536
92 9.59166
70 8.3666
19 4.3589
17 4.12311
13 3.60555
53 7.28011
17 4.12311
77 8.77496
60 7.74597
5 2.23607
53 7.28011
91 9.53939
62 7.87401
76 8.7178
54 7.34847
72 8.48528
34 5.83095
16 4
50 7.07107
93 9.64365
45 6.7082
52 7.2111
47 6.85565
21 4.58258
61 7.81025
44 6.63325
59 7.68115
66 8.12404
85 9.21954
39 6.245
18 4.24264
7 2.64575
68 8.24621
54 7.34847
50 7.07107
32 5.65685
99 9.94987
20 4.47214
35 5.91608
98 9.89949
92 9.59166
16 4
82 9.05539
29 5.38516
16 4
59 7.68115
58 7.61577
83 9.11043
99 9.94987
35 5.91608
57 7.54983
70 8.3666
71 8.42615
42 6.48074
80 8.94427
77 8.77496
6 2.44949
95 9.74679
86 9.27362
3 1.73205
52 7.2111
18 4.24264
35 5.91608
85 9.21954
28 5.2915
78 8.83176
60 7.74597
1 1
49 7
64 8
85 9.21954
26 5.09902
57 7.54983
37 6.08276
41 6.40312
38 6.16441
93 9.64365
96 9.79796
33 5.74456
93 9.64365
68 8.24621
73 8.544
35 5.91608
9 3
96 9.79796
81 9
61 7.81025
39 6.245
84 9.16515
23 4.79583
99 9.94987
31 5.56776
49 7
42 6.48074
6 2.44949
50 7.07107
87 9.32738
40 6.32456
69 8.30662
23 4.79583
88 9.38083
67 8.18535
83 9.11043
0 0
58 7.61577
6 2.44949
38 6.16441
63 7.93725
20 4.47214
66 8.12404
58 7.61577
85 9.21954
23 4.79583
29 5.38516
98 9.89949
56 7.48331
70 8.3666
75 8.66025
96 9.79796
83 9.11043
88 9.38083
19 4.3589
46 6.78233
90 9.48683
75 8.66025
69 8.30662
19 4.3589
41 6.40312
97 9.84886
45 6.7082
54 7.34847
58 7.61577
58 7.61577
94 9.69536
91 9.53939
41 6.40312
37 6.08276
0 0
32 5.65685
75 8.66025
36 6
38 6.16441
58 7.61577
80 8.94427
85 9.21954
13 3.60555
84 9.16515
53 7.28011
27 5.19615
85 9.21954
26 5.09902
70 8.3666
36 6
81 9
70 8.3666
49 7
48 6.9282
77 8.77496
99 9.94987
35 5.91608
73 8.544
37 6.08276
51 7.14143
31 5.56776
17 4.12311
33 5.74456
71 8.42615
76 8.7178
29 5.38516
31 5.56776
44 6.63325
42 6.48074
67 8.18535
0 0
28 5.2915
16 4
34 5.83095
99 9.94987
57 7.54983
40 6.32456
81 9
23 4.79583
41 6.40312
31 5.56776
49 7
39 6.245
99 9.94987
75 8.66025
99 9.94987
63 7.93725
45 6.7082
26 5.09902
1 1
24 4.89898
83 9.11043
89 9.43398
35 5.91608
24 4.89898
95 9.74679
45 6.7082
70 8.3666
83 9.11043
17 4.12311
92 9.59166
52 7.2111
24 4.89898
73 8.544
40 6.32456
55 7.4162
68 8.24621
70 8.3666
43 6.55744
30 5.47723
56 7.48331
65 8.06226
14 3.74166
80 8.94427
58 7.61577
58 7.61577
24 4.89898
8 2.82843
11 3.31662
67 8.18535
17 4.12311
28 5.2915
90 9.48683
99 9.94987
80 8.94427
70 8.3666
90 9.48683
12 3.4641
0 0
64 8
75 8.66025
84 9.16515
82 9.05539
11 3.31662
6 2.44949
68 8.24621
44 6.63325
26 5.09902
36 6
66 8.12404
92 9.59166
88 9.38083
38 6.16441
65 8.06226
12 3.4641
47 6.85565
46 6.78233
59 7.68115
52 7.2111
71 8.42615
56 7.48331
10 3.16228
57 7.54983
66 8.12404
50 7.07107
70 8.3666
45 6.7082
25 5
48 6.9282
74 8.60233
74 8.60233
43 6.55744
29 5.38516
36 6
63 7.93725
16 4
58 7.61577
34 5.83095
1 1
61 7.81025
55 7.4162
15 3.87298
74 8.60233
82 9.05539
39 6.245
82 9.05539
24 4.89898
0 0
75 8.66025
37 6.08276
76 8.7178
0 0
24 4.89898
64 8
37 6.08276
95 9.74679
25 5
29 5.38516
51 7.14143
88 9.38083
94 9.69536
44 6.63325
6 2.44949
75 8.66025
71 8.42615
90 9.48683
84 9.16515
19 4.3589
79 8.88819
95 9.74679
58 7.61577
7 2.64575
45 6.7082
74 8.60233
38 6.16441
56 7.48331
20 4.47214
32 5.65685
66 8.12404
22 4.69042
57 7.54983
53 7.28011
71 8.42615
55 7.4162
89 9.43398
25 5
29 5.38516
28 5.2915
39 6.245
27 5.19615
94 9.69536
90 9.48683
48 6.9282
54 7.34847
17 4.12311
92 9.59166
30 5.47723
18 4.24264
48 6.9282
56 7.48331
90 9.48683
82 9.05539
43 6.55744
39 6.245
1 1
93 9.64365
27 5.19615
69 8.30662
93 9.64365
33 5.74456
31 5.56776
92 9.59166
35 5.91608
26 5.09902
42 6.48074
80 8.94427
16 4
61 7.81025
17 4.12311
7 2.64575
20 4.47214
45 6.7082
66 8.12404
21 4.58258
82 9.05539
82 9.05539
6 2.44949
91 9.53939
70 8.3666
15 3.87298
95 9.74679
43 6.55744
63 7.93725
71 8.42615
92 9.59166
35 5.91608
17 4.12311
12 3.4641
81 9
67 8.18535
21 4.58258
52 7.2111
22 4.69042
28 5.2915
30 5.47723
29 5.38516
24 4.89898
99 9.94987
53 7.28011
51 7.14143
94 9.69536
41 6.40312
64 8
83 9.11043
20 4.47214
44 6.63325
88 9.38083
77 8.77496
13 3.60555
2 1.41421
58 7.61577
2 1.41421
53 7.28011
49 7
58 7.61577
75 8.66025
90 9.48683
38 6.16441
23 4.79583
95 9.74679
1 1
5 2.23607
58 7.61577
23 4.79583
87 9.32738
41 6.40312
26 5.09902
30 5.47723
9 3
20 4.47214
35 5.91608
43 6.55744
31 5.56776
74 8.60233
2 1.41421
0 0
71 8.42615
75 8.66025
9 3
30 5.47723
94 9.69536
22 4.69042
36 6
90 9.48683
15 3.87298
52 7.2111
54 7.34847
82 9.05539
33 5.74456
88 9.38083
55 7.4162
60 7.74597
45 6.7082
23 4.79583
42 6.48074
59 7.68115
87 9.32738
43 6.55744
47 6.85565
84 9.16515
89 9.43398
68 8.24621
88 9.38083
98 9.89949
80 8.94427
79 8.88819
7 2.64575
13 3.60555
60 7.74597
47 6.85565
46 6.78233
71 8.42615
82 9.05539
44 6.63325
42 6.48074
48 6.9282
36 6
53 7.28011
49 7
88 9.38083
23 4.79583
25 5
51 7.14143
90 9.48683
39 6.245
46 6.78233
62 7.87401
75 8.66025
24 4.89898
78 8.83176
85 9.21954
3 1.73205
81 9
77 8.77496
50 7.07107
48 6.9282
70 8.3666
94 9.69536
16 4
29 5.38516
26 5.09902
38 6.16441
15 3.87298
72 8.48528
52 7.2111
62 7.87401
21 4.58258
67 8.18535
28 5.2915
65 8.06226
29 5.38516
59 7.68115
82 9.05539
89 9.43398
86 9.27362
19 4.3589
35 5.91608
40 6.32456
66 8.12404
32 5.65685
85 9.21954
22 4.69042
3 1.73205
61 7.81025
96 9.79796
41 6.40312
50 7.07107
32 5.65685
72 8.48528
61 7.81025
70 8.3666
13 3.60555
65 8.06226
45 6.7082
20 4.47214
10 3.16228
28 5.2915
70 8.3666
21 4.58258
96 9.79796
4 2
14 3.74166
99 9.94987
10 3.16228
69 8.30662
52 7.2111
35 5.91608
71 8.42615
44 6.63325
30 5.47723
82 9.05539
61 7.81025
95 9.74679
51 7.14143
66 8.12404
83 9.11043
10 3.16228
58 7.61577
72 8.48528
95 9.74679
6 2.44949
14 3.74166
52 7.2111
84 9.16515
5 2.23607
12 3.4641
21 4.58258
41 6.40312
75 8.66025
90 9.48683
25 5
11 3.31662
67 8.18535
82 9.05539
83 9.11043
87 9.32738
93 9.64365
50 7.07107
79 8.88819
68 8.24621
74 8.60233
84 9.16515
29 5.38516
35 5.91608
60 7.74597
5 2.23607
11 3.31662
92 9.59166
24 4.89898
50 7.07107
16 4
60 7.74597
1 1
59 7.68115
9 3
23 4.79583
67 8.18535
0 0
25 5
56 7.48331
40 6.32456
48 6.9282
55 7.4162
7 2.64575
49 7
91 9.53939
60 7.74597
82 9.05539
36 6
19 4.3589
70 8.3666
79 8.88819
25 5
19 4.3589
9 3
1 1
31 5.56776
24 4.89898
7 2.64575
25 5
1 1
83 9.11043
69 8.30662
88 9.38083
64 8
63 7.93725
24 4.89898
34 5.83095
70 8.3666
51 7.14143
97 9.84886
24 4.89898
11 3.31662
67 8.18535
65 8.06226
40 6.32456
79 8.88819
55 7.4162
28 5.2915
61 7.81025
32 5.65685
27 5.19615
60 7.74597
39 6.245
66 8.12404
37 6.08276
48 6.9282
48 6.9282
4 2
48 6.9282
65 8.06226
21 4.58258
33 5.74456
75 8.66025
41 6.40312
14 3.74166
47 6.85565
62 7.87401
54 7.34847
76 8.7178
54 7.34847
58 7.61577
21 4.58258
84 9.16515
88 9.38083
66 8.12404
16 4
56 7.48331
80 8.94427
29 5.38516
37 6.08276
29 5.38516
89 9.43398
43 6.55744
4 2
1 1
84 9.16515
20 4.47214
87 9.32738
36 6
52 7.2111
82 9.05539
28 5.2915
66 8.12404
72 8.48528
93 9.64365
58 7.61577
79 8.88819
83 9.11043
87 9.32738
23 4.79583
97 9.84886
96 9.79796
94 9.69536
1 1
53 7.28011
20 4.47214
3 1.73205
72 8.48528
20 4.47214
32 5.65685
53 7.28011
24 4.89898
33 5.74456
57 7.54983
65 8.06226
32 5.65685
80 8.94427
67 8.18535
66 8.12404
90 9.48683
68 8.24621
26 5.09902
28 5.2915
79 8.88819
44 6.63325
3 1.73205
49 7
33 5.74456
3 1.73205
10 3.16228
40 6.32456
27 5.19615
10 3.16228
27 5.19615
82 9.05539
93 9.64365
87 9.32738
63 7.93725
61 7.81025
65 8.06226
99 9.94987
51 7.14143
18 4.24264
81 9
58 7.61577
3 1.73205
58 7.61577
38 6.16441
78 8.83176
64 8
57 7.54983
72 8.48528
21 4.58258
22 4.69042
56 7.48331
67 8.18535
60 7.74597
98 9.89949
43 6.55744
34 5.83095
41 6.40312
19 4.3589
52 7.2111
62 7.87401
11 3.31662
11 3.31662
93 9.64365
5 2.23607
81 9
51 7.14143
60 7.74597
98 9.89949
71 8.42615
42 6.48074
94 9.69536
84 9.16515
35 5.91608
0 0
55 7.4162
55 7.4162
23 4.79583
50 7.07107
88 9.38083
39 6.245
10 3.16228
17 4.12311
32 5.65685
48 6.9282
10 3.16228
95 9.74679
19 4.3589
48 6.9282
89 9.43398
71 8.42615
51 7.14143
95 9.74679
23 4.79583
37 6.08276
49 7
0 0
7 2.64575
34 5.83095
84 9.16515
77 8.77496
12 3.4641
41 6.40312
4 2
96 9.79796
62 7.87401
37 6.08276
51 7.14143
51 7.14143
32 5.65685
65 8.06226
38 6.16441
45 6.7082
28 5.2915
94 9.69536
26 5.09902
78 8.83176
45 6.7082
28 5.2915
5 2.23607
49 7
57 7.54983
12 3.4641
1 1
99 9.94987
27 5.19615
92 9.59166
53 7.28011
95 9.74679
42 6.48074
67 8.18535
49 7
76 8.7178
55 7.4162
42 6.48074
48 6.9282
3 1.73205
15 3.87298
47 6.85565
73 8.544
65 8.06226
49 7
37 6.08276
69 8.30662
31 5.56776
70 8.3666
53 7.28011
68 8.24621
52 7.2111
78 8.83176
56 7.48331
81 9
95 9.74679
86 9.27362
29 5.38516
31 5.56776
78 8.83176
59 7.68115
52 7.2111
89 9.43398
58 7.61577
38 6.16441
54 7.34847
72 8.48528
8 2.82843
56 7.48331
71 8.42615
47 6.85565
3 1.73205
11 3.31662
74 8.60233
19 4.3589
7 2.64575
5 2.23607
99 9.94987
88 9.38083
61 7.81025
45 6.7082
35 5.91608
92 9.59166
32 5.65685
76 8.7178
67 8.18535
3 1.73205
67 8.18535
99 9.94987
54 7.34847
67 8.18535
12 3.4641
14 3.74166
29 5.38516
93 9.64365
77 8.77496
54 7.34847
12 3.4641
31 5.56776
89 9.43398
26 5.09902
47 6.85565
99 9.94987
89 9.43398
74 8.60233
36 6
12 3.4641
87 9.32738
57 7.54983
3 1.73205
91 9.53939
82 9.05539
29 5.38516
27 5.19615
61 7.81025
52 7.2111
96 9.79796
46 6.78233
83 9.11043
97 9.84886
54 7.34847
32 5.65685
2 1.41421
45 6.7082
76 8.7178
24 4.89898
81 9
95 9.74679
23 4.79583
32 5.65685
43 6.55744
2 1.41421
69 8.30662
82 9.05539
89 9.43398
37 6.08276
99 9.94987
35 5.91608
79 8.88819
54 7.34847
52 7.2111
99 9.94987
50 7.07107
32 5.65685
45 6.7082
93 9.64365
71 8.42615
49 7
90 9.48683
4 2
77 8.77496
5 2.23607
19 4.3589
50 7.07107
28 5.2915
28 5.2915
22 4.69042
68 8.24621
85 9.21954
74 8.60233
84 9.16515
51 7.14143
84 9.16515
37 6.08276
15 3.87298
89 9.43398
81 9
74 8.60233
59 7.68115
50 7.07107
46 6.78233
60 7.74597
27 5.19615
33 5.74456
21 4.58258
61 7.81025
18 4.24264
46 6.78233
50 7.07107
63 7.93725
61 7.81025
46 6.78233
58 7.61577
94 9.69536
71 8.42615
45 6.7082
2 1.41421
46 6.78233
20 4.47214
54 7.34847
53 7.28011
60 7.74597
86 9.27362
19 4.3589
35 5.91608
16 4
13 3.60555
35 5.91608
92 9.59166
18 4.24264
65 8.06226
70 8.3666
36 6
25 5
46 6.78233
44 6.63325
12 3.4641
82 9.05539
15 3.87298
5 2.23607
26 5.09902
1 1
73 8.544
6 2.44949
80 8.94427
93 9.64365
90 9.48683
91 9.53939
14 3.74166
23 4.79583
57 7.54983
0 0
49 7
22 4.69042
85 9.21954
62 7.87401
2 1.41421
68 8.24621
74 8.60233
52 7.2111
48 6.9282
35 5.91608
38 6.16441
62 7.87401
37 6.08276
72 8.48528
92 9.59166
0 0
43 6.55744
19 4.3589
81 9
70 8.3666
91 9.53939
45 6.7082
84 9.16515
14 3.74166
85 9.21954
79 8.88819
99 9.94987
82 9.05539
86 9.27362
19 4.3589
50 7.07107
93 9.64365
85 9.21954
16 4
8 2.82843
88 9.38083
99 9.94987
25 5
96 9.79796
69 8.30662
31 5.56776
14 3.74166
2 1.41421
70 8.3666
37 6.08276
98 9.89949
77 8.77496
98 9.89949
51 7.14143
88 9.38083
63 7.93725
53 7.28011
5 2.23607
41 6.40312
67 8.18535
62 7.87401
55 7.4162
81 9
95 9.74679
18 4.24264
72 8.48528
94 9.69536
70 8.3666
38 6.16441
21 4.58258
45 6.7082
23 4.79583
43 6.55744
65 8.06226
18 4.24264
35 5.91608
37 6.08276
99 9.94987
99 9.94987
92 9.59166
54 7.34847
24 4.89898
31 5.56776
66 8.12404
29 5.38516
22 4.69042
56 7.48331
18 4.24264
75 8.66025
92 9.59166
10 3.16228
61 7.81025
32 5.65685
28 5.2915
22 4.69042
49 7
77 8.77496
26 5.09902
48 6.9282
78 8.83176
77 8.77496
38 6.16441
75 8.66025
44 6.63325
25 5
39 6.245
21 4.58258
40 6.32456
40 6.32456
66 8.12404
81 9
48 6.9282
47 6.85565
51 7.14143
7 2.64575
51 7.14143
10 3.16228
57 7.54983
77 8.77496
9 3
3 1.73205
76 8.7178
40 6.32456
23 4.79583
74 8.60233
54 7.34847
69 8.30662
6 2.44949
85 9.21954
99 9.94987
48 6.9282
30 5.47723
73 8.544
58 7.61577
16 4
84 9.16515
73 8.544
31 5.56776
4 2
83 9.11043
91 9.53939
22 4.69042
10 3.16228
87 9.32738
64 8
68 8.24621
94 9.69536
79 8.88819
23 4.79583
9 3
57 7.54983
41 6.40312
85 9.21954
77 8.77496
23 4.79583
72 8.48528
28 5.2915
35 5.91608
49 7
17 4.12311
9 3
43 6.55744
67 8.18535
65 8.06226
90 9.48683
91 9.53939
69 8.30662
38 6.16441
4 2
76 8.7178
12 3.4641
91 9.53939
93 9.64365
9 3
20 4.47214
97 9.84886
62 7.87401
28 5.2915
0 0
59 7.68115
42 6.48074
40 6.32456
89 9.43398
94 9.69536
42 6.48074
20 4.47214
86 9.27362
46 6.78233
64 8
86 9.27362
71 8.42615
43 6.55744
66 8.12404
74 8.60233
45 6.7082
88 9.38083
49 7
27 5.19615
54 7.34847
4 2
81 9
46 6.78233
57 7.54983
85 9.21954
14 3.74166
50 7.07107
32 5.65685
73 8.544
43 6.55744
12 3.4641
32 5.65685
83 9.11043
39 6.245
68 8.24621
89 9.43398
83 9.11043
9 3
87 9.32738
95 9.74679
45 6.7082
12 3.4641
39 6.245
35 5.91608
48 6.9282
79 8.88819
7 2.64575
30 5.47723
54 7.34847
1 1
40 6.32456
43 6.55744
18 4.24264
12 3.4641
77 8.77496
23 4.79583
72 8.48528
83 9.11043
85 9.21954
86 9.27362
20 4.47214
57 7.54983
2 1.41421
39 6.245
6 2.44949
76 8.7178
24 4.89898
52 7.2111
37 6.08276
35 5.91608
99 9.94987
16 4
90 9.48683
67 8.18535
6 2.44949
21 4.58258
75 8.66025
20 4.47214
92 9.59166
65 8.06226
47 6.85565
58 7.61577
84 9.16515
31 5.56776
29 5.38516
82 9.05539
5 2.23607
62 7.87401
89 9.43398
23 4.79583
70 8.3666
42 6.48074
82 9.05539
96 9.79796
80 8.94427
69 8.30662
72 8.48528
15 3.87298
51 7.14143
36 6
55 7.4162
74 8.60233
77 8.77496
54 7.34847
29 5.38516
82 9.05539
51 7.14143
69 8.30662
37 6.08276
1 1
76 8.7178
4 2
73 8.544
61 7.81025
97 9.84886
95 9.74679
25 5
85 9.21954
62 7.87401
29 5.38516
60 7.74597
18 4.24264
73 8.544
79 8.88819
9 3
62 7.87401
24 4.89898
74 8.60233
82 9.05539
75 8.66025
15 3.87298
43 6.55744
46 6.78233
32 5.65685
68 8.24621
84 9.16515
61 7.81025
72 8.48528
86 9.27362
66 8.12404
89 9.43398
51 7.14143
4 2
33 5.74456
94 9.69536
76 8.7178
98 9.89949
4 2
33 5.74456
68 8.24621
84 9.16515
17 4.12311
64 8
16 4
14 3.74166
66 8.12404
96 9.79796
73 8.544
48 6.9282
10 3.16228
96 9.79796
41 6.40312
91 9.53939
66 8.12404
89 9.43398
20 4.47214
55 7.4162
48 6.9282
51 7.14143
81 9
71 8.42615
25 5
28 5.2915
73 8.544
54 7.34847
9 3
30 5.47723
38 6.16441
91 9.53939
39 6.245
53 7.28011
48 6.9282
67 8.18535
54 7.34847
77 8.77496
90 9.48683
97 9.84886
56 7.48331
73 8.544
89 9.43398
62 7.87401
36 6
29 5.38516
88 9.38083
39 6.245
85 9.21954
41 6.40312
67 8.18535
20 4.47214
60 7.74597
47 6.85565
81 9
82 9.05539
6 2.44949
89 9.43398
84 9.16515
3 1.73205
60 7.74597
62 7.87401
32 5.65685
92 9.59166
43 6.55744
63 7.93725
23 4.79583
11 3.31662
40 6.32456
92 9.59166
43 6.55744
70 8.3666
19 4.3589
49 7
12 3.4641
